TimeStamp,Open,High,Low,Close,TotalVolume,PeriodVolume,NumberOfTrades
20180102 11:55:00,2.95,2.96,2.95,2.96,650585,300,0,
20180102 11:56:00,2.95,2.96,2.95,2.96,651185,600,0,
20180102 11:57:00,2.955,2.96,2.955,2.955,651685,500,0,
20180102 11:58:00,2.96,2.96,2.95,2.955,657074,5389,0,
20180102 11:59:00,2.955,2.97,2.955,2.97,671536,14180,0,
20180102 12:00:00,2.97,2.97,2.97,2.97,671736,200,0,
20180102 12:01:00,2.97,2.97,2.965,2.97,672336,600,0,
20180102 12:02:00,2.97,2.98,2.97,2.98,678786,6417,0,
20180102 12:03:00,2.975,2.98,2.97,2.975,691086,11800,0,
20180102 12:04:00,2.975,2.975,2.975,2.975,691586,500,0,
20180102 12:05:00,2.97,2.975,2.97,2.975,691886,237,0,
20180102 12:06:00,2.98,2.98,2.98,2.98,692059,100,0,
20180102 12:07:00,2.98,2.98,2.98,2.98,692259,200,0,
20180102 12:08:00,2.98,2.98,2.97,2.97,692559,300,0,
20180102 12:09:00,2.98,2.98,2.97,2.98,693559,900,0,
20180102 12:10:00,2.975,2.98,2.97,2.98,694059,500,0,
20180102 12:11:00,2.98,2.98,2.98,2.98,694359,300,0,
20180102 12:12:00,2.975,2.98,2.97,2.975,696359,2000,0,
20180102 12:13:00,2.975,2.98,2.975,2.975,697159,500,0,
20180102 12:14:00,2.975,2.98,2.97,2.97,698138,900,0,
20180102 12:15:00,2.975,2.98,2.97,2.97,699157,900,0,
20180102 12:16:00,2.975,2.98,2.975,2.98,706206,6880,0,
20180102 12:17:00,2.975,2.98,2.97,2.975,709409,3118,0,
20180102 12:18:00,2.975,2.98,2.97,2.97,712609,2800,0,
20180102 12:19:00,2.97,2.98,2.97,2.97,713909,1300,0,
20180102 12:20:00,2.97,2.97,2.97,2.97,728802,14333,0,
20180102 12:21:00,2.97,2.97,2.96,2.96,736857,7955,0,
20180102 12:22:00,2.96,2.965,2.96,2.96,737257,300,0,
20180102 12:23:00,2.96,2.965,2.96,2.965,737657,400,0,
20180102 12:24:00,2.96,2.97,2.96,2.97,738257,500,0,
20180102 12:25:00,2.96,2.965,2.96,2.96,738657,400,0,
20180102 12:26:00,2.96,2.97,2.96,2.96,739257,600,0,
20180102 12:27:00,2.965,2.965,2.96,2.96,739857,500,0,
20180102 12:28:00,2.96,2.97,2.96,2.96,740757,600,0,
20180102 12:29:00,2.965,2.97,2.96,2.965,741557,800,0,
20180102 12:30:00,2.965,2.97,2.96,2.97,742257,700,0,
20180102 12:31:00,2.965,2.97,2.96,2.965,743167,700,0,
20180102 12:32:00,2.97,2.97,2.96,2.96,744414,1147,0,
20180102 12:33:00,2.965,2.97,2.96,2.965,745614,1200,0,
20180102 12:34:00,2.965,2.97,2.96,2.97,746659,935,0,
20180102 12:35:00,2.965,2.965,2.965,2.965,747169,400,0,
20180102 12:36:00,2.965,2.97,2.965,2.97,747479,300,0,
20180102 12:37:00,2.965,2.965,2.95,2.96,763854,15800,0,
20180102 12:38:00,2.955,2.955,2.955,2.955,764294,100,0,
20180102 12:39:00,2.9562,2.96,2.9562,2.96,765394,1100,0,
20180102 12:41:00,2.955,2.96,2.955,2.955,766194,600,0,
20180102 12:42:00,2.96,2.96,2.96,2.96,766294,100,0,
20180102 12:43:00,2.955,2.96,2.955,2.955,767197,800,0,
20180102 12:44:00,2.955,2.96,2.95,2.95,768461,1100,0,
20180102 12:45:00,2.95,2.955,2.95,2.955,768665,200,0,
20180102 12:46:00,2.9501,2.9501,2.95,2.95,769325,650,0,
20180102 12:47:00,2.955,2.96,2.95,2.95,770104,700,0,
20180102 12:50:00,2.95,2.95,2.95,2.95,770215,100,0,
20180102 12:51:00,2.955,2.96,2.955,2.955,771707,1200,0,
20180102 12:52:00,2.955,2.96,2.95,2.95,776413,4400,0,
20180102 12:53:00,2.955,2.955,2.955,2.955,777213,400,0,
20180102 12:54:00,2.955,2.955,2.955,2.955,777413,200,0,
20180102 12:55:00,2.955,2.96,2.955,2.96,777813,400,0,
20180102 12:56:00,2.955,2.96,2.955,2.96,778013,200,0,
20180102 12:57:00,2.96,2.96,2.9516,2.955,784133,6100,0,
20180102 12:58:00,2.955,2.955,2.955,2.955,784633,200,0,
20180102 12:59:00,2.955,2.96,2.95,2.96,786733,2100,0,
20180102 13:00:00,2.955,2.955,2.95,2.95,787333,500,0,
20180102 13:01:00,2.95,2.955,2.95,2.95,788575,1200,0,
20180102 13:02:00,2.955,2.96,2.955,2.96,789075,342,0,
20180102 13:03:00,2.95,2.955,2.95,2.955,789275,200,0,
20180102 13:04:00,2.955,2.955,2.955,2.955,789605,300,0,
20180102 13:05:00,2.96,2.96,2.96,2.96,789805,100,0,
20180102 13:06:00,2.955,2.96,2.955,2.955,791405,1200,0,
20180102 13:07:00,2.95,2.96,2.95,2.955,792814,1300,0,
20180102 13:08:00,2.95,2.96,2.95,2.955,793426,600,0,
20180102 13:09:00,2.955,2.96,2.955,2.96,794126,700,0,
20180102 13:10:00,2.955,2.955,2.955,2.955,794432,300,0,
20180102 13:11:00,2.95,2.96,2.95,2.96,795026,500,0,
20180102 13:12:00,2.95,2.96,2.95,2.95,795526,500,0,
20180102 13:13:00,2.955,2.96,2.95,2.955,796226,700,0,
20180102 13:14:00,2.95,2.96,2.95,2.955,798169,1900,0,
20180102 13:15:00,2.96,2.96,2.955,2.955,798369,200,0,
20180102 13:16:00,2.955,2.96,2.95,2.96,802005,3100,0,
20180102 13:17:00,2.955,2.955,2.95,2.95,802505,500,0,
20180102 13:18:00,2.9516,2.96,2.9516,2.96,804405,1900,0,
20180102 13:19:00,2.95,2.95,2.95,2.95,805105,300,0,
20180102 13:20:00,2.95,2.96,2.95,2.955,806486,1300,0,
20180102 13:21:00,2.955,2.9593,2.955,2.955,807296,800,0,
20180102 13:23:00,2.955,2.955,2.955,2.955,807516,100,0,
20180102 13:24:00,2.96,2.96,2.95,2.95,808335,800,0,
20180102 13:25:00,2.95,2.96,2.95,2.96,809135,800,0,
20180102 13:26:00,2.95,2.96,2.95,2.96,809935,800,0,
20180102 13:27:00,2.955,2.955,2.955,2.955,810235,300,0,
20180102 13:28:00,2.955,2.955,2.95,2.954,811576,741,0,
20180102 13:29:00,2.95,2.96,2.95,2.955,813889,2200,0,
20180102 13:30:00,2.955,2.955,2.955,2.955,814210,300,0,
20180102 13:31:00,2.95,2.95,2.95,2.95,814410,100,0,
20180102 13:32:00,2.955,2.96,2.955,2.96,815010,500,0,
20180102 13:33:00,2.95,2.955,2.95,2.955,815710,600,0,
20180102 13:34:00,2.955,2.96,2.95,2.955,816510,800,0,
20180102 13:35:00,2.955,2.955,2.955,2.955,816951,400,0,
20180102 13:36:00,2.95,2.96,2.95,2.955,817451,400,0,
20180102 13:37:00,2.955,2.97,2.95,2.97,835122,17300,0,
20180102 13:38:00,2.965,2.975,2.965,2.975,853174,17884,0,
20180102 13:39:00,2.975,2.975,2.97,2.975,873674,20200,0,
20180102 13:40:00,2.975,2.975,2.975,2.975,873864,100,0,
20180102 13:41:00,2.975,2.98,2.97,2.975,874464,600,0,
20180102 13:42:00,2.975,2.975,2.975,2.975,874664,200,0,
20180102 13:43:00,2.975,2.975,2.975,2.975,875164,500,0,
20180102 13:44:00,2.98,2.98,2.975,2.98,876264,1100,0,
20180102 13:45:00,2.975,2.98,2.975,2.975,877769,1500,0,
20180102 13:46:00,2.975,2.975,2.975,2.975,878469,700,0,
20180102 13:47:00,2.975,2.98,2.975,2.975,879469,1000,0,
20180102 13:48:00,2.975,2.975,2.975,2.975,879769,300,0,
20180102 13:49:00,2.975,2.98,2.9701,2.975,882169,2000,0,
20180102 13:50:00,2.975,2.975,2.975,2.975,882269,100,0,
20180102 13:51:00,2.975,2.975,2.975,2.975,883369,800,0,
20180102 13:52:00,2.975,2.98,2.97,2.975,884448,900,0,
