TimeStamp,Open,High,Low,Close,TotalVolume,PeriodVolume,NumberOfTrades
20180102 15:30:00,37.59,37.61,37.54,37.54,423876,4109,0,
20180102 15:31:00,37.55,37.55,37.55,37.55,424582,506,0,
20180102 15:32:00,37.55,37.55,37.55,37.55,426293,1500,0,
20180102 15:33:00,37.55,37.55,37.55,37.55,426772,300,0,
20180102 15:34:00,37.55,37.55,37.54,37.54,428700,1600,0,
20180102 15:35:00,37.53,37.53,37.53,37.53,429017,300,0,
20180102 15:36:00,37.53,37.53,37.5,37.51,432190,2530,0,
20180102 15:37:00,37.52,37.52,37.5,37.51,435064,2400,0,
20180102 15:38:00,37.5,37.52,37.5,37.5,435639,400,0,
20180102 15:39:00,37.52,37.53,37.52,37.53,441227,5145,0,
20180102 15:40:00,37.53,37.535,37.51,37.51,444723,3300,0,
20180102 15:41:00,37.51,37.51,37.49,37.4975,452047,6497,0,
20180102 15:42:00,37.5,37.5,37.49,37.5,456138,3535,0,
20180102 15:43:00,37.5075,37.53,37.5,37.53,460915,3983,0,
20180102 15:44:00,37.5275,37.53,37.5275,37.53,462492,1400,0,
20180102 15:45:00,37.55,37.59,37.55,37.59,468875,6000,0,
20180102 15:46:00,37.59,37.6,37.59,37.6,474403,4888,0,
20180102 15:47:00,37.605,37.605,37.6,37.6,480541,5072,0,
20180102 15:48:00,37.605,37.61,37.6,37.6,485860,4000,0,
20180102 15:49:00,37.6,37.605,37.58,37.585,503581,17100,0,
20180102 15:50:00,37.585,37.63,37.585,37.62,510542,5602,0,
20180102 15:51:00,37.63,37.64,37.63,37.64,513191,1453,0,
20180102 15:52:00,37.645,37.65,37.62,37.62,520592,5700,0,
20180102 15:53:00,37.63,37.63,37.6,37.61,528277,6719,0,
20180102 15:54:00,37.61,37.62,37.6,37.62,531400,2524,0,
20180102 15:55:00,37.62,37.67,37.62,37.67,543218,11243,0,
20180102 15:56:00,37.68,37.72,37.68,37.71,555419,11085,0,
20180102 15:57:00,37.71,37.72,37.71,37.71,560746,4885,0,
20180102 15:58:00,37.72,37.72,37.7,37.7,569994,7527,0,
20180102 15:59:00,37.705,37.75,37.7,37.74,587864,14689,0,
20180102 16:01:00,37.75,37.75,37.75,37.75,644983,57029,0,
