TimeStamp,Open,High,Low,Close,TotalVolume,PeriodVolume,NumberOfTrades
20180102 13:15:00,51.53,51.53,51.53,51.53,80115,100,0,
20180102 13:16:00,51.53,51.53,51.53,51.53,81515,300,0,
20180102 13:18:00,51.53,51.53,51.525,51.525,81968,300,0,
20180102 13:19:00,51.52,51.54,51.52,51.54,82294,300,0,
20180102 13:20:00,51.51,51.54,51.51,51.54,83266,500,0,
20180102 13:21:00,51.54,51.62,51.48,51.62,87900,4500,0,
20180102 13:22:00,51.61,51.62,51.55,51.55,88500,600,0,
20180102 13:24:00,51.56,51.56,51.47,51.55,90034,1200,0,
20180102 13:27:00,51.55,51.58,51.49,51.54,91035,1000,0,
20180102 13:29:00,51.57,51.58,51.57,51.58,91536,500,0,
20180102 13:30:00,51.56,51.61,51.56,51.57,96004,1700,0,
20180102 13:31:00,51.595,51.595,51.595,51.595,96154,100,0,
20180102 13:32:00,51.59,51.59,51.53,51.53,100131,3796,0,
20180102 13:33:00,51.58,51.58,51.53,51.58,101455,1300,0,
20180102 13:34:00,51.58,51.6,51.54,51.57,104712,3100,0,
20180102 13:35:00,51.5875,51.5875,51.5875,51.5875,104812,100,0,
20180102 13:36:00,51.61,51.62,51.575,51.62,105212,300,0,
20180102 13:38:00,51.58,51.62,51.58,51.62,107589,1890,0,
20180102 13:39:00,51.605,51.62,51.58,51.62,119825,12200,0,
20180102 13:40:00,51.62,51.62,51.61,51.615,120525,600,0,
20180102 13:41:00,51.63,51.63,51.6,51.625,124836,4300,0,
20180102 13:42:00,51.63,51.68,51.62,51.67,132919,5099,0,
20180102 13:43:00,51.67,51.7,51.655,51.7,133682,600,0,
20180102 13:45:00,51.72,51.72,51.72,51.72,133782,100,0,
20180102 13:46:00,51.71,51.74,51.68,51.74,135093,1170,0,
20180102 13:47:00,51.74,51.85,51.74,51.849,136534,1240,0,
20180102 13:48:00,51.805,51.805,51.76,51.76,137034,500,0,
20180102 13:49:00,51.78,51.78,51.78,51.78,139184,200,0,
20180102 13:50:00,51.71,51.71,51.7,51.7,139882,300,0,
20180102 13:53:00,51.69,51.705,51.63,51.63,141539,900,0,
20180102 13:54:00,51.59,51.73,51.59,51.7,148289,5986,0,
20180102 13:56:00,51.73,51.73,51.73,51.73,148592,100,0,
20180102 13:57:00,51.71,51.72,51.68,51.68,149298,400,0,
20180102 13:58:00,51.63,51.63,51.625,51.625,149944,500,0,
20180102 14:00:00,51.64,51.64,51.63,51.63,150880,700,0,
20180102 14:01:00,51.61,51.64,51.57,51.6,153977,1398,0,
20180102 14:02:00,51.62,51.62,51.62,51.62,154077,100,0,
20180102 14:03:00,51.6,51.6,51.49,51.49,154687,600,0,
20180102 14:04:00,51.55,51.55,51.54,51.54,155019,200,0,
20180102 14:07:00,51.48,51.48,51.48,51.48,155451,200,0,
20180102 14:09:00,51.51,51.51,51.5,51.5,155706,200,0,
20180102 14:12:00,51.525,51.525,51.47,51.48,156648,700,0,
20180102 14:14:00,51.5,51.5,51.5,51.5,157005,100,0,
20180102 14:16:00,51.49,51.49,51.46,51.46,157305,300,0,
20180102 14:17:00,51.46,51.46,51.46,51.46,157405,100,0,
20180102 14:19:00,51.4,51.4,51.4,51.4,157758,200,0,
20180102 14:22:00,51.44,51.455,51.44,51.455,158158,400,0,
20180102 14:26:00,51.45,51.45,51.45,51.45,158284,100,0,
20180102 14:28:00,51.47,51.5,51.46,51.47,160398,2065,0,
20180102 14:29:00,51.46,51.47,51.38,51.38,162303,1800,0,
20180102 14:30:00,51.405,51.415,51.405,51.415,162911,600,0,
20180102 14:33:00,51.44,51.4575,51.38,51.38,165785,2404,0,
20180102 14:38:00,51.38,51.38,51.35,51.35,166640,774,0,
20180102 14:39:00,51.35,51.35,51.35,51.35,166940,300,0,
20180102 14:41:00,51.33,51.33,51.31,51.31,167486,400,0,
20180102 14:43:00,51.32,51.34,51.31,51.325,168304,700,0,
20180102 14:44:00,51.34,51.38,51.34,51.37,170129,1715,0,
20180102 14:45:00,51.37,51.37,51.37,51.37,170845,500,0,
20180102 14:46:00,51.38,51.385,51.38,51.385,171645,800,0,
20180102 14:47:00,51.4,51.4,51.4,51.4,171745,100,0,
20180102 14:48:00,51.42,51.44,51.42,51.42,174993,2834,0,
20180102 14:49:00,51.435,51.435,51.435,51.435,176002,965,0,
20180102 14:50:00,51.43,51.4556,51.43,51.45,179513,3401,0,
20180102 14:51:00,51.46,51.49,51.46,51.49,180616,1000,0,
20180102 14:52:00,51.5,51.5,51.47,51.49,183442,2600,0,
20180102 14:55:00,51.52,51.54,51.51,51.54,183951,500,0,
20180102 14:58:00,51.55,51.56,51.55,51.56,184211,200,0,
20180102 15:00:00,51.535,51.54,51.5,51.54,184722,400,0,
20180102 15:02:00,51.51,51.51,51.51,51.51,184822,100,0,
20180102 15:03:00,51.51,51.51,51.51,51.51,184942,100,0,
20180102 15:04:00,51.51,51.525,51.51,51.525,185402,400,0,
20180102 15:05:00,51.54,51.54,51.51,51.51,186369,746,0,
20180102 15:06:00,51.5,51.51,51.485,51.51,186869,400,0,
20180102 15:09:00,51.485,51.485,51.485,51.485,186969,100,0,
20180102 15:10:00,51.51,51.51,51.49,51.49,188479,1500,0,
20180102 15:11:00,51.51,51.515,51.51,51.515,189279,800,0,
20180102 15:12:00,51.52,51.525,51.5,51.5,191313,2000,0,
20180102 15:13:00,51.46,51.46,51.45,51.46,191758,300,0,
20180102 15:18:00,51.49,51.518,51.46,51.518,192694,800,0,
20180102 15:19:00,51.51,51.54,51.5,51.52,194594,1900,0,
20180102 15:20:00,51.5,51.5,51.5,51.5,194694,100,0,
20180102 15:21:00,51.51,51.51,51.505,51.505,194994,200,0,
20180102 15:22:00,51.505,51.53,51.505,51.51,196394,1400,0,
20180102 15:24:00,51.55,51.55,51.48,51.48,198503,1700,0,
20180102 15:25:00,51.48,51.5,51.43,51.5,199813,1300,0,
20180102 15:26:00,51.49,51.57,51.49,51.57,202994,3100,0,
20180102 15:28:00,51.55,51.55,51.55,51.55,203230,100,0,
20180102 15:29:00,51.59,51.59,51.59,51.59,203430,200,0,
20180102 15:30:00,51.58,51.59,51.57,51.57,205678,2200,0,
20180102 15:31:00,51.55,51.57,51.51,51.51,206993,1100,0,
20180102 15:32:00,51.48,51.56,51.48,51.56,212376,5200,0,
20180102 15:33:00,51.535,51.57,51.47,51.47,215762,3146,0,
20180102 15:34:00,51.45,51.5,51.435,51.48,228323,12300,0,
20180102 15:36:00,51.51,51.515,51.48,51.48,244312,15400,0,
20180102 15:39:00,51.5,51.55,51.5,51.5,256208,11600,0,
20180102 15:40:00,51.49,51.52,51.49,51.52,256933,600,0,
20180102 15:41:00,51.53,51.53,51.5,51.5,259333,2300,0,
20180102 15:42:00,51.5,51.5,51.49,51.49,259790,442,0,
20180102 15:43:00,51.47,51.47,51.385,51.4,260712,741,0,
20180102 15:44:00,51.41,51.45,51.41,51.43,261318,500,0,
20180102 15:45:00,51.43,51.43,51.39,51.39,263202,1647,0,
20180102 15:46:00,51.4,51.405,51.4,51.405,263522,300,0,
20180102 15:47:00,51.39,51.41,51.37,51.37,264279,576,0,
20180102 15:48:00,51.36,51.36,51.31,51.31,265110,796,0,
20180102 15:49:00,51.29,51.34,51.27,51.27,265820,600,0,
20180102 15:50:00,51.25,51.32,51.24,51.3,268033,1800,0,
20180102 15:51:00,51.31,51.33,51.31,51.33,269408,1100,0,
20180102 15:52:00,51.33,51.33,51.33,51.33,269646,200,0,
20180102 15:53:00,51.32,51.34,51.29,51.32,270743,800,0,
20180102 15:54:00,51.28,51.32,51.28,51.3,271932,700,0,
20180102 15:55:00,51.33,51.34,51.32,51.335,273122,1100,0,
20180102 15:56:00,51.335,51.35,51.335,51.34,274820,1520,0,
20180102 15:57:00,51.34,51.34,51.33,51.33,276471,1000,0,
20180102 15:58:00,51.325,51.37,51.325,51.365,279948,2464,0,
20180102 15:59:00,51.36,51.44,51.36,51.43,287508,5629,0,
20180102 16:02:00,51.43,51.43,51.43,51.43,316659,28933,0,
