TimeStamp,Open,High,Low,Close,TotalVolume,PeriodVolume,NumberOfTrades
20180102 11:49:00,77.465,77.47,77.46,77.47,545059,3918,0,
20180102 11:50:00,77.47,77.475,77.47,77.475,564678,19500,0,
20180102 11:51:00,77.4754,77.49,77.4754,77.485,572239,7400,0,
20180102 11:52:00,77.48,77.5,77.48,77.5,579433,6979,0,
20180102 11:53:00,77.5,77.51,77.495,77.5025,595898,16062,0,
20180102 11:54:00,77.51,77.515,77.5,77.51,607383,11267,0,
20180102 11:55:00,77.51,77.515,77.5,77.51,620310,12761,0,
20180102 11:56:00,77.51,77.515,77.49,77.49,633588,13144,0,
20180102 11:57:00,77.49,77.5,77.49,77.49,640372,6670,0,
20180102 11:58:00,77.485,77.485,77.485,77.485,640472,100,0,
20180102 11:59:00,77.4856,77.4856,77.4763,77.4763,642905,2400,0,
20180102 12:01:00,77.48,77.48,77.48,77.48,643005,100,0,
20180102 12:02:00,77.49,77.5,77.49,77.5,643840,800,0,
20180102 12:03:00,77.4968,77.4968,77.4968,77.4968,645614,1726,0,
20180102 12:04:00,77.51,77.52,77.51,77.52,646214,600,0,
20180102 12:06:00,77.54,77.5494,77.54,77.5494,647819,1500,0,
20180102 12:07:00,77.54,77.55,77.54,77.55,648052,201,0,
20180102 12:08:00,77.5599,77.56,77.5599,77.56,648455,391,0,
20180102 12:10:00,77.57,77.57,77.56,77.56,653983,5400,0,
20180102 12:11:00,77.55,77.56,77.55,77.55,659500,5500,0,
20180102 12:13:00,77.56,77.56,77.55,77.55,667403,7900,0,
20180102 12:14:00,77.55,77.55,77.545,77.55,673903,6500,0,
20180102 12:15:00,77.55,77.55,77.545,77.55,675591,1588,0,
20180102 12:16:00,77.55,77.55,77.545,77.55,684774,9100,0,
20180102 12:17:00,77.55,77.55,77.545,77.55,695681,10777,0,
20180102 12:18:00,77.56,77.565,77.56,77.565,704557,8800,0,
20180102 12:19:00,77.55,77.55,77.55,77.55,705157,600,0,
20180102 12:20:00,77.54,77.54,77.53,77.53,705677,500,0,
20180102 12:21:00,77.51,77.51,77.5,77.51,721964,16286,0,
20180102 12:22:00,77.51,77.52,77.51,77.52,724622,2632,0,
20180102 12:23:00,77.53,77.53,77.53,77.53,725626,1000,0,
20180102 12:24:00,77.53,77.54,77.53,77.54,729826,4100,0,
20180102 12:25:00,77.545,77.55,77.545,77.55,730695,707,0,
20180102 12:26:00,77.55,77.55,77.53,77.53,731328,600,0,
20180102 12:27:00,77.53,77.53,77.53,77.53,731730,400,0,
20180102 12:28:00,77.53,77.53,77.53,77.53,732109,300,0,
20180102 12:29:00,77.5454,77.5454,77.5454,77.5454,732509,400,0,
20180102 12:30:00,77.54,77.545,77.54,77.54,744087,11573,0,
20180102 12:31:00,77.5338,77.56,77.5338,77.56,762267,18170,0,
20180102 12:32:00,77.56,77.56,77.55,77.56,780067,17800,0,
20180102 12:33:00,77.555,77.5675,77.555,77.56,783960,3869,0,
20180102 12:34:00,77.54,77.54,77.54,77.54,784760,800,0,
20180102 12:35:00,77.55,77.55,77.54,77.54,785369,509,0,
20180102 12:36:00,77.54,77.545,77.54,77.54,811589,26180,0,
20180102 12:38:00,77.54,77.54,77.53,77.53,814137,2533,0,
20180102 12:39:00,77.535,77.55,77.53,77.55,820752,6348,0,
20180102 12:40:00,77.56,77.56,77.5301,77.5301,829898,9146,0,
20180102 12:41:00,77.54,77.54,77.54,77.54,830098,200,0,
20180102 12:42:00,77.54,77.54,77.53,77.53,830510,200,0,
20180102 12:43:00,77.53,77.53,77.53,77.53,830610,100,0,
20180102 12:45:00,77.53,77.54,77.53,77.54,832410,1800,0,
20180102 12:46:00,77.5354,77.5354,77.5354,77.5354,832722,250,0,
20180102 12:47:00,77.54,77.54,77.53,77.53,846254,13500,0,
20180102 12:48:00,77.55,77.55,77.54,77.54,889235,42674,0,
20180102 12:49:00,77.54,77.55,77.54,77.55,901299,11729,0,
20180102 12:50:00,77.55,77.55,77.55,77.55,901499,200,0,
20180102 12:51:00,77.55,77.55,77.55,77.55,905699,4200,0,
20180102 12:52:00,77.55,77.55,77.5439,77.5439,907174,1300,0,
20180102 12:54:00,77.55,77.55,77.55,77.55,908879,1654,0,
20180102 12:55:00,77.5599,77.5599,77.5599,77.5599,908979,100,0,
20180102 12:56:00,77.58,77.58,77.58,77.58,909279,300,0,
20180102 12:58:00,77.595,77.595,77.595,77.595,909680,400,0,
20180102 12:59:00,77.6,77.615,77.6,77.615,910180,400,0,
20180102 13:00:00,77.6161,77.6161,77.6161,77.6161,910388,200,0,
20180102 13:01:00,77.63,77.63,77.63,77.63,910586,198,0,
20180102 13:02:00,77.6292,77.6292,77.6292,77.6292,913904,3216,0,
20180102 13:03:00,77.629,77.629,77.629,77.629,914053,100,0,
